Phish ID, URL
8320764 , https://travelbhutantours.com/wp-includes/customize/cdmbor/index.php?id=redacted@abuse.ionos.com
8320761 , https://cloudflare-ipfs.com/ipfs/bafybeiah2k72bk5jxhfqw7zkv2jiqnvjututegdei4cfy35r3yjsge3fdm
8320760 , http://tw21segurityruralbankcode.zya.me/?i=1
8320755 , https://cgvb.godaddysites.com/
8320754 , https://docs.google.com/presentation/d/e/2PACX-1vSfmvo_Y84wkonibImX2euZGuvDU3pYSjyVYEn6bXBYJt0OWbFaOxrRrdDLNE3GKsZfW8sH5tKnID0u/pub?start=false&loop=false&delayms=3000
8320750 , https://docs.google.com/presentation/d/e/2PACX-1vTEeoQ6RqbMCiqPlVgKUhQKW24J5pkyld9nP8cwfs8FWPR-74mOkkezmmPaGrDOTJQaWCpIGaQasXOp/pub?start=false&loop=false&delayms=3000&slide=id.p
8320744 , https://dgb-cert.000webhostapp.com/
8320743 , https://cloudflare-cdn-js.000webhostapp.com/
8320742 , https://paxful-service.top/
8320741 , http://paxful-service.top
8320740 , https://bnkaustria-support.000webhostapp.com/
8320738 , https://cloudflare-ipfs.com/ipfs/QmXtvfCTKPJzst1CL67xaQiGDFbYo9FpgBm4rkLE4WfbPD/?matt.barksdale@pinehurst.com
8320737 , https://ipfs.io/ipfs/QmZbLEYhsDkwX1oQjEsj1prRhCYyKo9FjMtHy1NLkvgat7?filename=tt.html
8320736 , https://bafybeig3lbqwnlh4dy5ljqslz76vjcsmi7vycagsm3px4qfsnfqauwlxxm.ipfs.dweb.link/
8320735 , https://bafybeif5wstg24gjsyel77ssr6fni7x53u4i47tfutox4zgxtlnmbsoh3a.ipfs.dweb.link/
8320734 , http://bafybeif5wstg24gjsyel77ssr6fni7x53u4i47tfutox4zgxtlnmbsoh3a.ipfs.dweb.link/
8320731 , https://docs.google.com/presentation/d/e/2PACX-1vQRm2Wjnz2UHCFYq_HKBEW4FA764ZEFcIqMT2cpXelDGc1QiQbK4oZiPAlPSN4VxB1nxGdd6vvjXqBJ/pub?start=false&loop=false&delayms=3000
8320730 , http://wbdctsqpce.duckdns.org
8320729 , http://walrflyhpr.duckdns.org
8320728 , http://vvwponnlko.duckdns.org
8320725 , http://vuqedzwtqe.duckdns.org
8320723 , http://vsplifwtpl.duckdns.org
8320720 , https://cloudflare-ipfs.com/ipfs/QmX6U6ARLTGkAcrQVns6qqxQfRY7jkQmusU9yBSDiW1bCJ#info@fametech.com.tw
8320719 , https://cloudflare-ipfs.com/ipfs/QmXtvfCTKPJzst1CL67xaQiGDFbYo9FpgBm4rkLE4WfbPD/?om@bankalhabib.com+
8320718 , https://cloudflare-ipfs.com/ipfs/QmVDUXpWimV84hqua8Qj3yU1axaaaEvmghw7DoDTfiHbEA
8320717 , https://cloudflare-ipfs.com/ipfs/QmWPveH6VHZQKMbXuNbafTJaokyCzvCrDRbAQu9cb4U1mX?filename=sessionxpired.html/
8320716 , https://cloudflare-ipfs.com/ipfs/QmXtvfCTKPJzst1CL67xaQiGDFbYo9FpgBm4rkLE4WfbPD/?orialdeleon.blooming@blogger.com
8320715 , https://cloudflare-ipfs.com/ipfs/QmXtvfCTKPJzst1CL67xaQiGDFbYo9FpgBm4rkLE4WfbPD/?info@aviagen.com+
8320714 , https://www.cloudflare-ipfs.com/ipfs/bafybeibzzribmxisbjdkwnpw5vl7tir4765yg36wdg4torcv6asnsbevha/
8320713 , https://cloudflare-ipfs.com/ipfs/QmXtvfCTKPJzst1CL67xaQiGDFbYo9FpgBm4rkLE4WfbPD/?om
8320712 , https://cloudflare-ipfs.com/ipfs/QmXtvfCTKPJzst1CL67xaQiGDFbYo9FpgBm4rkLE4WfbPD/?info@nrbcommercialbank.com+
8320711 , https://cloudflare-ipfs.com/ipfs/QmXtvfCTKPJzst1CL67xaQiGDFbYo9FpgBm4rkLE4WfbPD/?importnam@grimaldi.be+
8320710 , https://cloudflare-ipfs.com/ipfs/QmWEm7Hj9uXb2Qduaw44HMS9xq2B8qGY6UkyEYKvGE9zUi/argencmb/main.html?mc_phishing_protection_id=28398-ckehu61tdqlef0eachtg
8320709 , https://cloudflare-ipfs.com/ipfs/Qmd42CpLDfxFcCERFYHn7F5eHUvgp5FUj4H2gYURiyz4Ra
8320708 , https://cloudflare-ipfs.com/ipfs/QmXtvfCTKPJzst1CL67xaQiGDFbYo9FpgBm4rkLE4WfbPD/?matt.barksdale@pinehurst.com+
8320707 , https://cloudflare-ipfs.com/ipfs/QmXtvfCTKPJzst1CL67xaQiGDFbYo9FpgBm4rkLE4WfbPD/?basso4u.ng4graduates@blogger.com
8320706 , https://cloudflare-ipfs.com/ipfs/QmXtvfCTKPJzst1CL67xaQiGDFbYo9FpgBm4rkLE4WfbPD/?yeswanth.karthik.divya@blogger.com
8320705 , https://cloudflare-ipfs.com/ipfs/QmXtvfCTKPJzst1CL67xaQiGDFbYo9FpgBm4rkLE4WfbPD/?dacamcparts@daikincomfort.com+
8320704 , https://bafybeicichb66zyu5c23keitfs4ux6tkagu6shj4fxetzypyks3rc7af5m.ipfs.dweb.link/CHAMELEONss.html
8320703 , http://bafybeigicw6daxfdmrqj4j6djn54cvduckdtpucae6blidollnrs3orrxu.ipfs.dweb.link/
8320702 , https://ipfs.io/ipfs/QmeGKvghhYg5kPGQpq7cd6PbqNncoGyabbjSDBUi4z4sJK/?bookName=adminweb@superservicios.gov.co
8320701 , http://bafybeiadnasiryqrvpqyqluziyn6k2kaxnxpuz6tp3kwlc52kv3gc375qe.ipfs.dweb.link/
8320700 , https://bafybeigpkfhkqial75apeoamih6p5veje3rbbu2ln5kkat3ovgdwj4jeoe.ipfs.dweb.link/
8320699 , https://ipfs.io/ipfs/bafybeieu7ozmruwreuxj356mymbzmive7kaabvgn5rgy4psncbod4gidse/vbsvdbeggrgrfbgmvmvkbkbomsmanasvvefr.html#info@fametech.com.tw
8320688 , https://www.ff.memnber.gareza.vn/a77glh80wAkqfPmzIWXDVM13AtUr22ONgYYAsNULsVCxjiwrn7BOGikLiplvgeoXftJ6kvX3OsK4uSbtAOM1EHNHuij2cdAwDnFe_index
8320685 , http://ff-memnber-garena.vn/a77glh80wAkqfPmzIWXDVM13AtUr22ONgYYAsNULsVCxjiwrn7BOGikLiplvgeoXftJ6kvX3OsK4uSbtAOM1EHNHuij2cdAwDnFe_index
