Phish ID,URL
8332454,https://my-site-104099-100267.weeblysite.com/
8332453,http://my-site-104099-100267.weeblysite.com/
8332452,https://allegrolokalnie.wirtualneplatnosci.pl/oferta/iphone13_e0f319
8332451,http://jrcpalladio.in
8332450,http://iwusrpljyz.duckdns.org
8332449,https://caminosdemeditacion.cl/pmmsmbnet/app/login.php
8332448,https://54323253445-34.000webhostapp.com/applogin.html
8332447,http://braeekfeast2.duckdns.org/Info_help.php?/pages_recovery_disable=rec/
8332445,https://metallurgy.gold/msebst.inf/app/login.php
8332439,https://facebook-account.start.page/
8332437,http://app-buck217yaga.egjtwdrfyg-xoy4w0lq53pw.p.temp-site.link/Info_help.php?/pages_recovery_disable=rec/
8332436,https://pages-adsbusiness-verify-956-en.github.io/homes/
8332433,https://hlnjetnl.dreamwp.com/frjk/dhl/home/info.php
8332427,https://allegrolokalnie.wirtualneplatnosci.pl/oferta/dostawa/kosiarka_7a0bfa
8332426,https://douane-protocole.info/steps/billing.php
8332424,https://gt135wfa.square.site/
8332419,http://irqmjgcynn.duckdns.org
8332418,http://iprqmlmksq.duckdns.org
8332401,https://new.express.adobe.com/webpage/g8CZ2A4eEXSlY
8332400,https://allegrolokalnie.wirtualneplatnosci.pl/oferta/dostawa/kosiarka_7a0bf
8332399,https://mailupdate16.wixsite.com/my-site-1
8332397,https://us.dhl-track.org/home/?#FFA9FnfCqkh74cFFskE0Csb4qbweun
8332394,https://digistore.myanmarcafe.trade/vieca/home/index.php?id=RXJZ1UrukeetSOlCziTIB1nHeQKWvIEYdyqBT1UqvGVvb2dLwKYIa7A9YDdz3CD24s3iMrnr2G9DuWwO50lm47Zt1jiVAZkogbVYuRBajaG1sqKZaVRVLNvdrXgn
8332393,https://swisspasskundenservicecff.sviluppo.host/hilfe/pass/
8332391,https://gelingroup.com.ar/chch/18844665411560/Seleccione_medio_de_pago.php
8332390,https://docs.google.com/presentation/d/e/2PACX-1vQChtZqk0QmXgRR9yypz6D-b3bQTO2bYcQ_o1r-nfcMXPw8wgJ6kQAXz7TIeylYBL0zpT6TA0DGuhzQ/pub?start=false&loop=false&delayms=3000
8332377,https://vidofilm.com/wp-content/2021/am/am/login.php
8332376,http://helpmyos.ru/wp-admin/user/eleyewellsfargo1/0bafb283b6cba698c9929b9f16fe9e71/_+login=+.php?ip=107.21.207.171
8332375,http://helpmyos.ru/wp-admin/user/eleyewellsfargo1/0bafb283b6cba698c9929b9f16fe9e71/
8332368,http://inpykswilv.duckdns.org
8332351,http://imggjigfll.duckdns.org
8332350,http://ifusqpmjfz.duckdns.org
8332349,http://ifihgettro.duckdns.org
8332348,http://ifdbtromjf.duckdns.org
8332347,http://ifbxvjgdih.duckdns.org
8332345,https://fesghgxxbnc.web.app
8332340,https://banrural-7.web.app/
8332338,https://www.getshuffler.com/squeezepage.php?fid=1942441
8332335,https://case-fanpage.do/uploadfile/
8332334,https://case-fanpage.do/uploadfile
